conceptId,conceptName,vocabularyId,conceptSetName,target
4250795,Multiple segmental resections of small intestine,SNOMED,treatmentProcedures,Alternative diagnoses
2002747,Other partial resection of small intestine,ICD9Proc,treatmentProcedures,Alternative diagnoses
2002562,Open and other partial gastrectomy,ICD9Proc,treatmentProcedures,Alternative diagnoses
2002724,"Local excision of lesion or tissue of small intestine, except duodenum",ICD9Proc,treatmentProcedures,Alternative diagnoses
4232840,Oversewing of peptic ulcer crater,SNOMED,treatmentProcedures,Alternative diagnoses
4139402,Suture of gastric ulcer,SNOMED,treatmentProcedures,Alternative diagnoses
2107427,"Endovascular repair of descending thoracic aorta (eg, aneurysm, pseudoaneurysm, dissection, penetrating ulcer, intramural hematoma, or traumatic disruption); not involving coverage of left subclavian artery origin, initial endoprosthesis plus descendin...",CPT4,treatmentProcedures,Alternative diagnoses
2002547,Partial gastrectomy with anastomosis to esophagus,ICD9Proc,treatmentProcedures,Alternative diagnoses
2108900,"Esophagogastroduodenoscopy, flexible, transoral; with control of bleeding, any method",CPT4,treatmentProcedures,Alternative diagnoses
2002729,Endoscopic destruction of other lesion or tissue of large intestine,ICD9Proc,treatmentProcedures,Alternative diagnoses
2002711,Endoscopic excision or destruction of lesion of duodenum,ICD9Proc,treatmentProcedures,Alternative diagnoses
2002685,Other endoscopy of small intestine,ICD9Proc,treatmentProcedures,Alternative diagnoses
4125928,Packed blood cell transfusion,SNOMED,treatmentProcedures,Alternative diagnoses
43016301,"Bypass Portal Vein to Hepatic Vein with Synthetic Substitute, Percutaneous Approach",ICD10PCS,treatmentProcedures,Alternative diagnoses
2735681,"Bypass Portal Vein to Lower Vein with Intraluminal Device, Percutaneous Approach (Deprecated)",ICD10PCS,treatmentProcedures,Alternative diagnoses
43016387,"Occlusion of Esophageal Vein with Extraluminal Device, Via Natural or Artificial Opening Endoscopic",ICD10PCS,treatmentProcedures,Alternative diagnoses
4080760,Intra-abdominal venous shunt,SNOMED,treatmentProcedures,Alternative diagnoses
2108486,"Abdominal lymphadenectomy, regional, including celiac, gastric, portal, peripancreatic, with or without para-aortic and vena caval nodes (List separately in addition to code for primary procedure)",CPT4,treatmentProcedures,Alternative diagnoses
2109527,"Omental flap, intra-abdominal (List separately in addition to code for primary procedure)",CPT4,treatmentProcedures,Alternative diagnoses
2746762,"Excision of Stomach, Open Approach",ICD10PCS,treatmentProcedures,Alternative diagnoses
2746768,"Excision of Stomach, Percutaneous Endoscopic Approach",ICD10PCS,treatmentProcedures,Alternative diagnoses
2002545,Local excision of other lesion or tissue of stomach,ICD9Proc,treatmentProcedures,Alternative diagnoses
2002828,Other enterostomy,ICD9Proc,treatmentProcedures,Alternative diagnoses
2788711,"Transfusion of Nonautologous Frozen Plasma into Peripheral Vein, Percutaneous Approach",ICD10PCS,treatmentProcedures,Alternative diagnoses
2788973,"Transfusion of Nonautologous Red Blood Cells into Central Vein, Percutaneous Approach",ICD10PCS,treatmentProcedures,Alternative diagnoses
44816419,"Esophagogastroduodenoscopy, flexible, transoral; with ablation of tumor(s), polyp(s), or other lesion(s) (includes pre- and post-dilation and guide wire passage, when performed)",CPT4,treatmentProcedures,Alternative diagnoses
2109184,"Sigmoidoscopy, flexible; with control of bleeding, any method",CPT4,treatmentProcedures,Alternative diagnoses
2109116,"Suture of small intestine (enterorrhaphy) for perforated ulcer, diverticulum, wound, injury or rupture; single perforation",CPT4,treatmentProcedures,Alternative diagnoses
46257514,"Colonoscopy, flexible; with ablation of tumor(s), polyp(s), or other lesion(s) (includes pre- and post-dilation and guide wire passage, when performed)",CPT4,treatmentProcedures,Alternative diagnoses
2109258,"Injection of sclerosing solution, hemorrhoids",CPT4,treatmentProcedures,Alternative diagnoses
2002871,Other repair of intestine,ICD9Proc,treatmentProcedures,Alternative diagnoses
4098879,Partial excision of large intestine,SNOMED,treatmentProcedures,Alternative diagnoses
4021169,Total parenteral nutrition,SNOMED,treatmentProcedures,Alternative diagnoses
4128868,Anastomosis of intestine,SNOMED,treatmentProcedures,Alternative diagnoses
4162987,Colostomy,SNOMED,treatmentProcedures,Alternative diagnoses
2002645,Other repair of stomach,ICD9Proc,treatmentProcedures,Alternative diagnoses
4139403,Suture of ulcer of duodenum,SNOMED,treatmentProcedures,Alternative diagnoses
4181152,Endovascular repair of thoracic aortic aneurysm using endovascular stent graft,SNOMED,treatmentProcedures,Alternative diagnoses
37311319,Hypovolemia,SNOMED,complications,Disease of interest
439777,Anemia,SNOMED,complications,Disease of interest
201965,Shock,SNOMED,complications,Disease of interest
135360,Syncope,SNOMED,complications,Disease of interest
4142895,Near syncope,SNOMED,complications,Disease of interest
435517,Acidosis,SNOMED,complications,Disease of interest
317002,Low blood pressure,SNOMED,complications,Disease of interest
37309626,Myocardial infarction due to demand ischemia,SNOMED,complications,Disease of interest
46273390,Dependence on respirator,SNOMED,complications,Disease of interest
4256228,Respiratory failure,SNOMED,complications,Disease of interest
44784217,Cardiac arrhythmia,SNOMED,complications,Disease of interest
377845,Anoxic encephalopathy,SNOMED,complications,Disease of interest
192359,Renal failure syndrome,SNOMED,complications,Disease of interest
319844,Acute ischemic heart disease,SNOMED,complications,Disease of interest
4220631,Injury of kidney,SNOMED,complications,Disease of interest
372892,Metabolic encephalopathy,SNOMED,complications,Disease of interest
255848,Pneumonia,SNOMED,complications,Disease of interest
432585,Blood coagulation disorder,SNOMED,complications,Disease of interest
4146209,Iron deficiency,SNOMED,complications,Alternative diagnoses
37311319,Hypovolemia,SNOMED,complications,Alternative diagnoses
193242,Perforation of intestine,SNOMED,complications,Alternative diagnoses
196152,Peritonitis,SNOMED,complications,Alternative diagnoses
198191,Acquired hypertrophic pyloric stenosis,SNOMED,complications,Alternative diagnoses
193518,Intestinal obstruction,SNOMED,complications,Alternative diagnoses
196160,Fistula of intestine,SNOMED,complications,Alternative diagnoses
4326255,Abdominal abscess,SNOMED,complications,Alternative diagnoses
198465,Acquired megacolon,SNOMED,complications,Alternative diagnoses
4180790,Malignant tumor of colon,SNOMED,complications,Alternative diagnoses
4058821,Primary sclerosing cholangitis,SNOMED,complications,Alternative diagnoses
132797,Sepsis,SNOMED,complications,Alternative diagnoses
432851,Metastatic malignant neoplasm,SNOMED,complications,Alternative diagnoses
200528,Ascites,SNOMED,complications,Alternative diagnoses
4242900,Obstructive hyperbilirubinemia,SNOMED,complications,Alternative diagnoses
201066,Obstruction of bile duct,SNOMED,complications,Alternative diagnoses
137977,Jaundice,SNOMED,complications,Alternative diagnoses
197034,Intussusception of intestine,SNOMED,complications,Alternative diagnoses
4103703,Melena,SNOMED,complications,Alternative diagnoses
439777,Anemia,SNOMED,complications,Alternative diagnoses
437312,Bleeding,SNOMED,complications,Alternative diagnoses
4216894,Precipitous drop in hematocrit,SNOMED,complications,Alternative diagnoses
201965,Shock,SNOMED,complications,Alternative diagnoses
435517,Acidosis,SNOMED,complications,Alternative diagnoses
197320,Acute kidney injury,SNOMED,complications,Alternative diagnoses
444044,Acute tubular necrosis,SNOMED,complications,Alternative diagnoses
436093,Disseminated intravascular coagulation,SNOMED,complications,Alternative diagnoses
4256228,Respiratory failure,SNOMED,complications,Alternative diagnoses
4307981,Clostridium difficile colitis,SNOMED,complications,Alternative diagnoses
435796,Dehydration,SNOMED,complications,Alternative diagnoses
437833,Hypokalemia,SNOMED,complications,Alternative diagnoses
435515,Hypo-osmolality and or hyponatremia,SNOMED,complications,Alternative diagnoses
4098458,Moderate protein-calorie malnutrition (weight for age 60-74 percent of standard),SNOMED,complications,Alternative diagnoses
37309626,Myocardial infarction due to demand ischemia,SNOMED,complications,Alternative diagnoses
4233565,Severe protein-calorie malnutrition (Gomez: less than 60 percent of standard weight),SNOMED,complications,Alternative diagnoses
4319280,Acute bowel infarction,SNOMED,complications,Alternative diagnoses
4057953,Acute gastric ulcer with perforation,SNOMED,complications,Alternative diagnoses
201894,Acute vascular insufficiency of intestine,SNOMED,complications,Alternative diagnoses
4146517,Chronic peptic ulcer with perforation,SNOMED,complications,Alternative diagnoses
434814,Late effect of medical and surgical care complication,SNOMED,complications,Alternative diagnoses
42538804,Organ surgical site infection,SNOMED,complications,Alternative diagnoses
443788,Peritoneal adhesions with obstruction,SNOMED,complications,Alternative diagnoses
4252862,Enterostomy infection,SNOMED,complications,Alternative diagnoses
436003,Persistent postoperative fistula,SNOMED,complications,Alternative diagnoses
40487050,Anorectal adenocarcinoma,SNOMED,complications,Alternative diagnoses
443390,Malignant neoplasm of rectum,SNOMED,complications,Alternative diagnoses
4246125,Primary malignant neoplasm of large intestine,SNOMED,complications,Alternative diagnoses
75210,Carcinoma in situ of rectum,SNOMED,complications,Alternative diagnoses
372892,Metabolic encephalopathy,SNOMED,complications,Alternative diagnoses
4187218,Pneumonitis caused by inhaled substance,SNOMED,complications,Alternative diagnoses
434821,Systemic inflammatory response syndrome,SNOMED,complications,Alternative diagnoses
46273390,Dependence on respirator,SNOMED,complications,Alternative diagnoses
260430,Pneumonia caused by Escherichia coli,SNOMED,complications,Alternative diagnoses
46270027,Pneumonia caused by methicillin resistant Staphylococcus aureus,SNOMED,complications,Alternative diagnoses
46274035,Pneumonia caused by methicillin susceptible Staphylococcus aureus,SNOMED,complications,Alternative diagnoses
199837,Portal vein thrombosis,SNOMED,complications,Alternative diagnoses
