conceptId,conceptName,vocabularyId,conceptSetName,target
4028237,Cellulitis of foot,SNOMED,complications,Disease of interest
439928,Gangrenous disorder,SNOMED,complications,Disease of interest
4029926,Ischemic ulcer,SNOMED,complications,Disease of interest
133853,Osteomyelitis of ankle AND/OR foot,SNOMED,complications,Disease of interest
80494,Arthropathy associated with another disorder,SNOMED,complications,Disease of interest
37312529,Intermittent claudication due to atherosclerosis of artery of limb,SNOMED,complications,Disease of interest
133810,Hyperparathyroidism due to renal insufficiency,SNOMED,complications,Disease of interest
4170226,Disorder of lipoprotein AND/OR lipid metabolism,SNOMED,complications,Disease of interest
443551,Apraxia due to cerebrovascular accident,SNOMED,complications,Disease of interest
31317,Dysphagia,SNOMED,complications,Disease of interest
44782781,Hemiplegia and/or hemiparesis following stroke,SNOMED,complications,Disease of interest
434056,Late effects of cerebrovascular disease,SNOMED,complications,Disease of interest
4144328,Monoplegia of lower limb affecting dominant side,SNOMED,complications,Disease of interest
4141654,Monoplegia of lower limb affecting non-dominant side,SNOMED,complications,Disease of interest
43022059,Disease of non-coronary systemic artery,SNOMED,complications,Disease of interest
4112026,Sequelae of cerebral infarction,SNOMED,complications,Disease of interest
4238191,Transient ischemia,SNOMED,complications,Disease of interest
4093223,Vascular disorder of corpus cavernosum,SNOMED,complications,Disease of interest
441215,Infection caused by Clostridium perfringens,SNOMED,complications,Disease of interest
443535,Infection caused by Enterococcus,SNOMED,complications,Disease of interest
40486631,Sepsis caused by anaerobic bacteria,SNOMED,complications,Disease of interest
81902,Urinary tract infectious disease,SNOMED,complications,Disease of interest
3655355,Erectile dysfunction,SNOMED,complications,Alternative diagnoses
4305075,Disorder of ejaculation,SNOMED,complications,Alternative diagnoses
375545,Cataract,SNOMED,complications,Alternative diagnoses
437541,Glaucoma,SNOMED,complications,Alternative diagnoses
4340390,Chronic hepatic failure,SNOMED,complications,Alternative diagnoses
80502,Osteoporosis,SNOMED,complications,Alternative diagnoses
4195039,Osteopenia,SNOMED,complications,Alternative diagnoses
444247,Venous thrombosis,SNOMED,complications,Alternative diagnoses
440417,Pulmonary embolism,SNOMED,complications,Alternative diagnoses
432248,Opportunistic mycosis,SNOMED,complications,Alternative diagnoses
44784217,Cardiac arrhythmia,SNOMED,complications,Alternative diagnoses
261600,Acute pulmonary edema,SNOMED,complications,Alternative diagnoses
4188331,Chronic pulmonary edema,SNOMED,complications,Alternative diagnoses
4064452,ECG: atrial fibrillation,SNOMED,complications,Alternative diagnoses
133436,Thyrotoxic crisis,SNOMED,complications,Alternative diagnoses
4186463,Exocrine pancreatic insufficiency,SNOMED,complications,Alternative diagnoses
200146,Pancreatic steatorrhea,SNOMED,complications,Alternative diagnoses
194993,Intestinal malabsorption,SNOMED,complications,Alternative diagnoses
4180793,Malignant tumor of pancreas,SNOMED,complications,Alternative diagnoses
4167354,Hypogonadism,SNOMED,complications,Alternative diagnoses
73553,Arthropathy,SNOMED,complications,Alternative diagnoses
4172432,Hyperpigmentation of skin,SNOMED,complications,Alternative diagnoses
4027663,Peptic ulcer,SNOMED,complications,Alternative diagnoses
4287786,Osteonecrosis,SNOMED,complications,Alternative diagnoses
132797,Sepsis,SNOMED,complications,Alternative diagnoses
196236,Septic shock,SNOMED,complications,Alternative diagnoses
4297984,Local infection of wound,SNOMED,complications,Alternative diagnoses
81902,Urinary tract infectious disease,SNOMED,complications,Alternative diagnoses
442793,Complication due to diabetes mellitus,SNOMED,complications,Alternative diagnoses
4301699,Neuropathy,SNOMED,complications,Alternative diagnoses
4099651,Type 2 diabetes mellitus with ulcer,SNOMED,complications,Alternative diagnoses
197304,Ulcer of lower extremity,SNOMED,complications,Alternative diagnoses
4028237,Cellulitis of foot,SNOMED,complications,Alternative diagnoses
439928,Gangrenous disorder,SNOMED,complications,Alternative diagnoses
4029926,Ischemic ulcer,SNOMED,complications,Alternative diagnoses
133853,Osteomyelitis of ankle AND/OR foot,SNOMED,complications,Alternative diagnoses
37312529,Intermittent claudication due to atherosclerosis of artery of limb,SNOMED,complications,Alternative diagnoses
46271022,Chronic kidney disease,SNOMED,complications,Alternative diagnoses
316139,Heart failure,SNOMED,complications,Alternative diagnoses
435517,Acidosis,SNOMED,complications,Alternative diagnoses
317002,Low blood pressure,SNOMED,complications,Alternative diagnoses
254061,Pleural effusion,SNOMED,complications,Alternative diagnoses
438791,Pulmonary congestion and hypostasis,SNOMED,complications,Alternative diagnoses
4040416,Acquired language disorder,SNOMED,complications,Alternative diagnoses
443551,Apraxia due to cerebrovascular accident,SNOMED,complications,Alternative diagnoses
31317,Dysphagia,SNOMED,complications,Alternative diagnoses
44782781,Hemiplegia and/or hemiparesis following stroke,SNOMED,complications,Alternative diagnoses
434056,Late effects of cerebrovascular disease,SNOMED,complications,Alternative diagnoses
4112026,Sequelae of cerebral infarction,SNOMED,complications,Alternative diagnoses
4319331,Cerebellar infarction,SNOMED,complications,Alternative diagnoses
372892,Metabolic encephalopathy,SNOMED,complications,Alternative diagnoses
4098604,Hypomagnesemia,SNOMED,complications,Alternative diagnoses
197676,Large liver,SNOMED,complications,Alternative diagnoses
4090039,Penile arterial insufficiency,SNOMED,complications,Alternative diagnoses
4093223,Vascular disorder of corpus cavernosum,SNOMED,complications,Alternative diagnoses
192359,Renal failure syndrome,SNOMED,complications,Alternative diagnoses
45768812,Anemia in chronic kidney disease,SNOMED,complications,Alternative diagnoses
192298,Hypersplenism,SNOMED,complications,Alternative diagnoses
192680,Portal hypertension,SNOMED,complications,Alternative diagnoses
199863,Primary bacterial peritonitis,SNOMED,complications,Alternative diagnoses
438021,Disorder due to and following fracture of upper limb,SNOMED,complications,Alternative diagnoses
197150,Late effect of fracture of lower extremities,SNOMED,complications,Alternative diagnoses
140673,Hypothyroidism,SNOMED,complications,Alternative diagnoses
4029273,Magnesium deficiency,SNOMED,complications,Alternative diagnoses
192759,Late effect of fracture of spine AND/OR trunk without spinal cord lesion,SNOMED,complications,Alternative diagnoses
75053,Fracture of bone,SNOMED,complications,Alternative diagnoses
4222001,Collapse of vertebra,SNOMED,complications,Alternative diagnoses
201313,Hypertensive renal disease,SNOMED,complications,Alternative diagnoses
321319,Cardiomyopathy,SNOMED,complications,Alternative diagnoses
319034,Hypertensive heart disease without congestive heart failure,SNOMED,complications,Alternative diagnoses
435796,Dehydration,SNOMED,complications,Alternative diagnoses
4267417,Hepatic fibrosis,SNOMED,complications,Alternative diagnoses
200528,Ascites,SNOMED,complications,Alternative diagnoses
196951,Chronic congestive splenomegaly,SNOMED,complications,Alternative diagnoses
22340,Esophageal varices without bleeding,SNOMED,complications,Alternative diagnoses
4237824,Gastric varices,SNOMED,complications,Alternative diagnoses
4130518,Neoplasm of liver,SNOMED,complications,Alternative diagnoses
192292,Carcinoma in situ of liver and/or biliary system,SNOMED,complications,Alternative diagnoses
4110961,Generalized ischemic myocardial dysfunction,SNOMED,complications,Alternative diagnoses
441829,Hyperosmolality and or hypernatremia,SNOMED,complications,Alternative diagnoses
434821,Systemic inflammatory response syndrome,SNOMED,complications,Alternative diagnoses
4192647,Hypovolemic shock,SNOMED,complications,Alternative diagnoses
441536,Mixed acid-base balance disorder,SNOMED,complications,Alternative diagnoses
253790,Pneumonia caused by Klebsiella pneumoniae,SNOMED,complications,Alternative diagnoses
46270027,Pneumonia caused by methicillin resistant Staphylococcus aureus,SNOMED,complications,Alternative diagnoses
46274035,Pneumonia caused by methicillin susceptible Staphylococcus aureus,SNOMED,complications,Alternative diagnoses
4265485,Bacteriuria,SNOMED,complications,Alternative diagnoses
195588,Cystitis,SNOMED,complications,Alternative diagnoses
440320,Infection caused by Escherichia coli,SNOMED,complications,Alternative diagnoses
4224118,Dysfunction of urinary bladder,SNOMED,complications,Alternative diagnoses
